course_id,user_id,role,section_id,status
11RAE1A_t4_2016,103542,student,,active
11ACC_COMBINED_T4,103459,student,11ACC5A_t4_2016,active
11CHE_COMBINED_T4,103459,student,11CHE7B_t4_2016,active
11ENG3A_t4_2016,103459,student,,active
11HEC4A_t4_2016,103459,student,,active
11MAB2A_t4_2016,103459,student,,active
11PDC_t4_2016,103459,student,,active
11RAE1C_t4_2016,103459,student,,active
11SCI21_COMBINED_T4,103459,student,11SCI216A_t4_2016,active
10BIOD_t4_2016,103278,student,,active
10BUSB_t4_2016,103278,student,,active
10ENGC_t4_2016,103278,student,,active
10HISE_t4_2016,103278,student,,active
10MATD_t4_2016,103278,student,,active
10REB_t4_2016,103278,student,,active
10TEXB_t4_2016,103278,student,,active
10SEL_COMBINED_T4,103278,student,GP-10SELB_t4_2016,active
12BIO_COMBINED_T4,103612,student,12BIO3A_t4_2016,active
12CRA4A_t4_2016,103612,student,,active
12DRA6A_t4_2016,103612,student,,active
12ENG7E_t4_2016,103612,student,,active
12MAA_COMBINED_T4,103612,student,12MAA2B_t4_2016,active
12PD8B_t4_2016,103612,student,,active
12RAE1B_t4_2016,103612,student,,active
12VAR5A_t4_2016,103612,student,,active
09BUSA_t4_2016,110308,student,,active
09ENGD_t4_2016,110308,student,,active
09HPE_COMBINED_T4,110308,student,09HPED_t4_2016,active
09MATB_t4_2016,110308,student,,active
09REC_t4_2016,110308,student,,active
09SCI_COMBINED_T4,110308,student,09SCID_t4_2016,active
09VARB_t4_2016,110308,student,,active
GP-09SELC_t4_2016,110308,student,,active
11BIO_COMBINED_T4,103388,student,11BIO5A_t4_2016,active
11CHE_COMBINED_T4,103388,student,11CHE4A_t4_2016,active
11ENG6D_t4_2016,103388,student,,active
11MAB2B_t4_2016,103388,student,,active
11MAC7A_t4_2016,103388,student,,active
11PDC_t4_2016,103388,student,,active
11SOR3A_t4_2016,103388,student,,active
12BIO_COMBINED_T4,110273,student,12BIO3A_t4_2016,active
12CHE_COMBINED_T4,110273,student,12CHE4A_t4_2016,active
12ENG5C_t4_2016,110273,student,,active
12GEO7A_t4_2016,110273,student,,active
12MAB2B_t4_2016,110273,student,,active
12PD8B_t4_2016,110273,student,,active
12PHY6A_t4_2016,110273,student,,active
12RAE1B_t4_2016,110273,student,,active
10BUSB_t4_2016,103531,student,,active
10ENGC_t4_2016,103531,student,,active
10ICTC_t4_2016,103531,student,,active
10MATA_t4_2016,103531,student,,active
10PHYD_t4_2016,103531,student,,active
10REB_t4_2016,103531,student,,active
10TEXB_t4_2016,103531,student,,active
10SEL_COMBINED_T4,103531,student,GP-10SELB_t4_2016,active
07ENGC_t4_2016,109619,student,,active
07FTECB_t4_2016,109619,student,,active
07HPEB_t4_2016,109619,student,,active
07HUMC_t4_2016,109619,student,,active
07MATD_t4_2016,109619,student,,active
07REB_t4_2016,109619,student,,active
07SCI_COMBINED_T4,109619,student,07SCIC_t4_2016,active
GP-07SELB_t4_2016,109619,student,,active
11ACC_COMBINED_T4,103780,student,11ACC7B_t4_2016,active
11ENG4A_t4_2016,103780,student,,active
11GEO6A_t4_2016,103780,student,,active
11ITS3A_t4_2016,103780,student,,active
11MAB2C_t4_2016,103780,student,,active
11PDA_t4_2016,103780,student,,active
11PE_COMBINED_T4,103780,student,11PE5B_t4_2016,active
11RAE1A_t4_2016,103780,student,,active
10BIOD_t4_2016,103678,student,,active
10DANA_t4_2016,103678,student,,active
10DRAB_t4_2016,103678,student,,active
10ENGA_t4_2016,103678,student,,active
10HISD_t4_2016,103678,student,,active
10MATD_t4_2016,103678,student,,active
10REB_t4_2016,103678,student,,active
10SEL_COMBINED_T4,103678,student,GP-10SELB_t4_2016,active
10BUSB_t4_2016,103732,student,,active
10ENGB_t4_2016,103732,student,,active
10HPE_COMBINED_T4,103732,student,10HPEE_t4_2016,active
10ICTB_t4_2016,103732,student,,active
10ISCID_t4_2016,103732,student,,active
10MATC_t4_2016,103732,student,,active
10REA_t4_2016,103732,student,,active
10SEL_COMBINED_T4,103732,student,GP-10SELA_t4_2016,active
10CHED_t4_2016,103651,student,,active
10ENGD_t4_2016,103651,student,,active
10HPE_COMBINED_T4,103651,student,10HPED_t4_2016,active
10ICTB_t4_2016,103651,student,,active
10MATB_t4_2016,103651,student,,active
10REA_t4_2016,103651,student,,active
10VARC2A_t4_2016,103651,student,,active
10SEL_COMBINED_T4,103651,student,GP-10SELA_t4_2016,active
12BIO_COMBINED_T4,103594,student,12BIO6B_t4_2016,active
12CHE_COMBINED_T4,103594,student,12CHE7B_t4_2016,active
12ENG5C_t4_2016,103594,student,,active
12JAP4A_t4_2016,103594,student,,active
12LST_COMBINED_T4,103594,student,12LST3A_t4_2016,active
12MAB2A_t4_2016,103594,student,,active
12PD8D_t4_2016,103594,student,,active
12RAE1D_t4_2016,103594,student,,active
10BIOD_t4_2016,103606,student,,active
10DANA_t4_2016,103606,student,,active
10DRAB_t4_2016,103606,student,,active
10ENGA_t4_2016,103606,student,,active
10ICTB_t4_2016,103606,student,,active
10MATD_t4_2016,103606,student,,active
10REB_t4_2016,103606,student,,active
10SEL_COMBINED_T4,103606,student,GP-10SELB_t4_2016,active
10BUSB_t4_2016,103624,student,,active
10ENGB_t4_2016,103624,student,,active
10HPE_COMBINED_T4,103624,student,10HPEE_t4_2016,active
10ICTB_t4_2016,103624,student,,active
10ISCID_t4_2016,103624,student,,active
10MATD_t4_2016,103624,student,,active
10REA_t4_2016,103624,student,,active
10SEL_COMBINED_T4,103624,student,GP-10SELA_t4_2016,active
11ENG4A_t4_2016,103509,student,,active
11MAA2A_t4_2016,103509,student,,active
11PDD_t4_2016,103509,student,,active
11PE_COMBINED_T4,103509,student,11PE5B_t4_2016,active
11RAE1D_t4_2016,103509,student,,active
11SCI21_COMBINED_T4,103509,student,11SCI217B_t4_2016,active
11SIS313C36A_t4_2016,103509,student,,active
11CHE_COMBINED_T4,103645,student,11CHE4A_t4_2016,active
11ENG5B_t4_2016,103645,student,,active
11GEO6A_t4_2016,103645,student,,active
11ITL3A_t4_2016,103645,student,,active
11MAB2B_t4_2016,103645,student,,active
11MAC7A_t4_2016,103645,student,,active
11PDD_t4_2016,103645,student,,active
11RAE1D_t4_2016,103645,student,,active
07ENGA_t4_2016,108891,student,,active
07HPEA_t4_2016,108891,student,,active
07HUMA_t4_2016,108891,student,,active
07ITLA_t4_2016,108891,student,,active
07MATA_t4_2016,108891,student,,active
07REA_t4_2016,108891,student,,active
07SCI_COMBINED_T4,108891,student,07SCIA_t4_2016,active
GP-07SELA_t4_2016,108891,student,,active
10BUSC_t4_2016,103308,student,,active
10CHED_t4_2016,103308,student,,active
10ENGD_t4_2016,103308,student,,active
10GEOA_t4_2016,103308,student,,active
10HISE_t4_2016,103308,student,,active
10MATD_t4_2016,103308,student,,active
10REA_t4_2016,103308,student,,active
10SEL_COMBINED_T4,103308,student,GP-10SELA_t4_2016,active
08ENGC_t4_2016,105478,student,,active
08HUM_COMBINED_T4,105478,student,08HUME_t4_2016,active
08ITDA_t4_2016,105478,student,,active
08JAPA_t4_2016,105478,student,,active
08MATA_t4_2016,105478,student,,active
08REA_t4_2016,105478,student,,active
08SCI_COMBINED_T4,105478,student,08SCIC_t4_2016,active
GP-08SELA_t4_2016,105478,student,,active
10BUSB_t4_2016,103602,student,,active
10CHED_t4_2016,103602,student,,active
10ENGA_t4_2016,103602,student,,active
10MATB_t4_2016,103602,student,,active
10REA_t4_2016,103602,student,,active
10TEXB_t4_2016,103602,student,,active
10VARC2A_t4_2016,103602,student,,active
10SEL_COMBINED_T4,103602,student,GP-10SELA_t4_2016,active
07ENGC_t4_2016,109218,student,,active
07HPEA_t4_2016,109218,student,,active
07HUMC_t4_2016,109218,student,,active
07ITLA_t4_2016,109218,student,,active
07MATD_t4_2016,109218,student,,active
07REA_t4_2016,109218,student,,active
07SCI_COMBINED_T4,109218,student,07SCIC_t4_2016,active
GP-07SELA_t4_2016,109218,student,,active
07DTB_t4_2016,104335,student,,active
07ENGA_t4_2016,104335,student,,active
07HPEB_t4_2016,104335,student,,active
07HUMA_t4_2016,104335,student,,active
07MATA_t4_2016,104335,student,,active
07REB_t4_2016,104335,student,,active
07SCI_COMBINED_T4,104335,student,07SCIA_t4_2016,active
GP-07SELB_t4_2016,104335,student,,active
07ENGD_t4_2016,108643,student,,active
07HUMD_t4_2016,108643,student,,active
07ICTC_t4_2016,108643,student,,active
07MATC_t4_2016,108643,student,,active
07MUSC_t4_2016,108643,student,,active
07REC_t4_2016,108643,student,,active
07SCI_COMBINED_T4,108643,student,07SCID_t4_2016,active
GP-07SELC_t4_2016,108643,student,,active
11ACC_COMBINED_T4,103617,student,11ACC7B_t4_2016,active
11ENG3A_t4_2016,103617,student,,active
11JAP6A_t4_2016,103617,student,,active
11LST_COMBINED_T4,103617,student,11LST4B_t4_2016,active
11MAB2C_t4_2016,103617,student,,active
11PDD_t4_2016,103617,student,,active
11PE_COMBINED_T4,103617,student,11PE5B_t4_2016,active
11RAE1D_t4_2016,103617,student,,active
12ACC_COMBINED_T4,103379,student,12ACC5B_t4_2016,active
12CHE_COMBINED_T4,103379,student,12CHE7B_t4_2016,active
12ENG4B_t4_2016,103379,student,,active
12LST_COMBINED_T4,103379,student,12LST3A_t4_2016,active
12MAA_COMBINED_T4,103379,student,12MAA2B_t4_2016,active
12PD8D_t4_2016,103379,student,,active
12RAE1D_t4_2016,103379,student,,active
12VAR6B_t4_2016,103379,student,,active
10DANA_t4_2016,103773,student,,active
10ENGD_t4_2016,103773,student,,active
10HISE_t4_2016,103773,student,,active
10MATA_t4_2016,103773,student,,active
10PHYD_t4_2016,103773,student,,active
10RED_t4_2016,103773,student,,active
10TEXB_t4_2016,103773,student,,active
10SEL_COMBINED_T4,103773,student,GP-10SELD_t4_2016,active
08ENGB_t4_2016,104402,student,,active
08HUM_COMBINED_T4,104402,student,08HUMD_t4_2016,active
08ITDA_t4_2016,104402,student,,active
08JAPA_t4_2016,104402,student,,active
08MATB_t4_2016,104402,student,,active
08REA_t4_2016,104402,student,,active
08SCI_COMBINED_T4,104402,student,08SCIB_t4_2016,active
GP-08SELA_t4_2016,104402,student,,active
10CHED_t4_2016,103572,student,,active
10ENGC_t4_2016,103572,student,,active
10FTECB_t4_2016,103572,student,,active
10HPE_COMBINED_T4,103572,student,10HPEE_t4_2016,active
10ICTB_t4_2016,103572,student,,active
10MATB_t4_2016,103572,student,,active
10REB_t4_2016,103572,student,,active
10SEL_COMBINED_T4,103572,student,GP-10SELB_t4_2016,active
09BUSA_t4_2016,104744,student,,active
09ENGB_t4_2016,104744,student,,active
09HPE_COMBINED_T4,104744,student,09HPEC_t4_2016,active
09JAPA_t4_2016,104744,student,,active
09MATC_t4_2016,104744,student,,active
09RED_t4_2016,104744,student,,active
09SCI_COMBINED_T4,104744,student,09SCIB_t4_2016,active
GP-09SELD_t4_2016,104744,student,,active
12ENG6D_t4_2016,103270,student,,active
12LST_COMBINED_T4,103270,student,12LST3A_t4_2016,active
12MAA_COMBINED_T4,103270,student,12MAA2A_t4_2016,active
12MHIS7A_t4_2016,103270,student,,active
12MUS5A_t4_2016,103270,student,,active
12MUSEXT4A_t4_2016,103270,student,,active
12PD8A_t4_2016,103270,student,,active
12RAE1A_t4_2016,103270,student,,active
08ENGA_t4_2016,105626,student,,active
08HPE_COMBINED_T4,105626,student,08HPED_t4_2016,active
08HUM_COMBINED_T4,105626,student,08HUMD_t4_2016,active
08MATB_t4_2016,105626,student,,active
08RED_t4_2016,105626,student,,active
08SCI_COMBINED_T4,105626,student,08SCIA_t4_2016,active
08VARD_t4_2016,105626,student,,active
GP-08SELD_t4_2016,105626,student,,active
12BIO_COMBINED_T4,103520,student,12BIO3A_t4_2016,active
12CHE_COMBINED_T4,103520,student,12CHE4A_t4_2016,active
12ENG7E_t4_2016,103520,student,,active
12MAB2A_t4_2016,103520,student,,active
12PD8C_t4_2016,103520,student,,active
12RAE1C_t4_2016,103520,student,,active
12VAR6B_t4_2016,103520,student,,active
12CHE_COMBINED_T4,103399,student,12CHE7B_t4_2016,active
12ENG3A_t4_2016,103399,student,,active
12JAP4A_t4_2016,103399,student,,active
12MAB2A_t4_2016,103399,student,,active
12MAC5A_t4_2016,103399,student,,active
12PD8D_t4_2016,103399,student,,active
12PHY6A_t4_2016,103399,student,,active
12RAE1D_t4_2016,103399,student,,active
11ACC_COMBINED_T4,103661,student,11ACC5A_t4_2016,active
11BIO_COMBINED_T4,103661,student,11BIO6B_t4_2016,active
11CHE_COMBINED_T4,103661,student,11CHE7B_t4_2016,active
11ENG3A_t4_2016,103661,student,,active
11MAB2B_t4_2016,103661,student,,active
11PDB_t4_2016,103661,student,,active
11RAE1B_t4_2016,103661,student,,active
11VAR4A_t4_2016,103661,student,,active
09DRAA_t4_2016,104577,student,,active
09ENGB_t4_2016,104577,student,,active
09HPE_COMBINED_T4,104577,student,09HPEC_t4_2016,active
09ITLA_t4_2016,104577,student,,active
09MATB_t4_2016,104577,student,,active
09RED_t4_2016,104577,student,,active
09SCI_COMBINED_T4,104577,student,09SCIB_t4_2016,active
GP-09SELD_t4_2016,104577,student,,active
09BUSB_t4_2016,109960,student,,active
09ENGD_t4_2016,109960,student,,active
09FTECB_t4_2016,109960,student,,active
09HPE_COMBINED_T4,109960,student,09HPED_t4_2016,active
09MATA_t4_2016,109960,student,,active
09REC_t4_2016,109960,student,,active
09SCI_COMBINED_T4,109960,student,09SCID_t4_2016,active
GP-09SELC_t4_2016,109960,student,,active
12ACC_COMBINED_T4,103575,student,12ACC3A_t4_2016,active
12ENG4B_t4_2016,103575,student,,active
12MAB2A_t4_2016,103575,student,,active
12MAC5A_t4_2016,103575,student,,active
12PD8B_t4_2016,103575,student,,active
12PE6B_t4_2016,103575,student,,active
12RAE1B_t4_2016,103575,student,,active
12SIS310C_COMBINED_T4,103575,student,12SIS310C37B_t4_2016,active
10CHED_t4_2016,111659,student,,active
10ENGB_t4_2016,111659,student,,active
10FTECB_t4_2016,111659,student,,active
10HISD_t4_2016,111659,student,,active
10MATB_t4_2016,111659,student,,active
10REC_t4_2016,111659,student,,active
10VARC2A_t4_2016,111659,student,,active
10SEL_COMBINED_T4,111659,student,GP-10SELC_t4_2016,active
12ENG7E_t4_2016,103521,student,,active
12HEC4A_t4_2016,103521,student,,active
12LST_COMBINED_T4,103521,student,12LST3A_t4_2016,active
12MAB2B_t4_2016,103521,student,,active
12PD8D_t4_2016,103521,student,,active
12PE6B_t4_2016,103521,student,,active
12RAE1D_t4_2016,103521,student,,active
07ENGD_t4_2016,104494,student,,active
07FTECB_t4_2016,104494,student,,active
07HPEB_t4_2016,104494,student,,active
07HUMD_t4_2016,104494,student,,active
07MATB_t4_2016,104494,student,,active
07REB_t4_2016,104494,student,,active
07SCI_COMBINED_T4,104494,student,07SCID_t4_2016,active
GP-07SELB_t4_2016,104494,student,,active
07ENGD_t4_2016,105788,student,,active
07HPEA_t4_2016,105788,student,,active
07HUMD_t4_2016,105788,student,,active
07ITLA_t4_2016,105788,student,,active
07MATE_t4_2016,105788,student,,active
07REA_t4_2016,105788,student,,active
07SCI_COMBINED_T4,105788,student,07SCID_t4_2016,active
GP-07SELA_t4_2016,105788,student,,active
10ENGB_t4_2016,103445,student,,active
10HISE_t4_2016,103445,student,,active
10HPE_COMBINED_T4,103445,student,10HPED_t4_2016,active
10ISCID_t4_2016,103445,student,,active
10MATC_t4_2016,103445,student,,active
10REA_t4_2016,103445,student,,active
10SEL_COMBINED_T4,103445,student,GP-10SELA_t4_2016,active
08DTFA_t4_2016,108853,student,,active
08ENGA_t4_2016,108853,student,,active
08HUM_COMBINED_T4,108853,student,08HUMB_t4_2016,active
08JAPA_t4_2016,108853,student,,active
08MATC_t4_2016,108853,student,,active
08REA_t4_2016,108853,student,,active
08SCI_COMBINED_T4,108853,student,08SCIA_t4_2016,active
GP-08SELA_t4_2016,108853,student,,active
12CHE_COMBINED_T4,103681,student,12CHE7B_t4_2016,active
12DRA6A_t4_2016,103681,student,,active
12ENG3A_t4_2016,103681,student,,active
12JAP4A_t4_2016,103681,student,,active
12MAB2A_t4_2016,103681,student,,active
12MAC5A_t4_2016,103681,student,,active
12PD8A_t4_2016,103681,student,,active
12RAE1A_t4_2016,103681,student,,active
10ENGC_t4_2016,103674,student,,active
10FTECB_t4_2016,103674,student,,active
10HPE_COMBINED_T4,103674,student,10HPEC2B_t4_2016,active
10ICTC_t4_2016,103674,student,,active
10MATE_t4_2016,103674,student,,active
10PHYD_t4_2016,103674,student,,active
10RED_t4_2016,103674,student,,active
10SEL_COMBINED_T4,103674,student,GP-10SELD_t4_2016,active
12ACC_COMBINED_T4,103524,student,12ACC3A_t4_2016,active
12ENG5C_t4_2016,103524,student,,active
12LST_COMBINED_T4,103524,student,12LST4B_t4_2016,active
12MAA_COMBINED_T4,103524,student,12MAA2A_t4_2016,active
12MHIS7A_t4_2016,103524,student,,active
12PD8A_t4_2016,103524,student,,active
12RAE1A_t4_2016,103524,student,,active
12SCI21_COMBINED_T4,103524,student,12SCI216A_t4_2016,active
07DTB_t4_2016,105721,student,,active
07ENGA_t4_2016,105721,student,,active
07HPEB_t4_2016,105721,student,,active
07HUMA_t4_2016,105721,student,,active
07MATA_t4_2016,105721,student,,active
07REB_t4_2016,105721,student,,active
07SCI_COMBINED_T4,105721,student,07SCIA_t4_2016,active
GP-07SELB_t4_2016,105721,student,,active
11DRA5A_t4_2016,103794,student,,active
11ENG4A_t4_2016,103794,student,,active
11ITS3A_t4_2016,103794,student,,active
11MAA2A_t4_2016,103794,student,,active
11PDC_t4_2016,103794,student,,active
11RAE1C_t4_2016,103794,student,,active
11SCI21_COMBINED_T4,103794,student,11SCI216A_t4_2016,active
08ENGD_t4_2016,108279,student,,active
08HPE_COMBINED_T4,108279,student,08HPED_t4_2016,active
08HUM_COMBINED_T4,108279,student,08HUMC_t4_2016,active
08MATC_t4_2016,108279,student,,active
08RED_t4_2016,108279,student,,active
08SCI_COMBINED_T4,108279,student,08SCID_t4_2016,active
08VARD_t4_2016,108279,student,,active
GP-08SELD_t4_2016,108279,student,,active
11CHE_COMBINED_T4,103276,student,11CHE4A_t4_2016,active
11ENG6D_t4_2016,103276,student,,active
11MAB2C_t4_2016,103276,student,,active
11MAC7A_t4_2016,103276,student,,active
11PDA_t4_2016,103276,student,,active
11PE_COMBINED_T4,103276,student,11PE3A_t4_2016,active
11PHY5A_t4_2016,103276,student,,active
11RAE1A_t4_2016,103276,student,,active
09ENGA_t4_2016,109875,student,,active
09GEOA_t4_2016,109875,student,,active
09HISD_t4_2016,109875,student,,active
09ITLA_t4_2016,109875,student,,active
09MATB_t4_2016,109875,student,,active
09RED_t4_2016,109875,student,,active
09SCI_COMBINED_T4,109875,student,09SCIA_t4_2016,active
GP-09SELD_t4_2016,109875,student,,active
11ACC_COMBINED_T4,103538,student,11ACC7B_t4_2016,active
11BIO_COMBINED_T4,103538,student,11BIO5A_t4_2016,active
11ENG4A_t4_2016,103538,student,,active
11MAB2C_t4_2016,103538,student,,active
11PDD_t4_2016,103538,student,,active
11PE_COMBINED_T4,103538,student,11PE3A_t4_2016,active
11RAE1D_t4_2016,103538,student,,active
11SIS313C36A_t4_2016,103538,student,,active
07ENGA_t4_2016,109625,student,,active
07HUMA_t4_2016,109625,student,,active
07ICTC_t4_2016,109625,student,,active
07MATA_t4_2016,109625,student,,active
07REC_t4_2016,109625,student,,active
07SCI_COMBINED_T4,109625,student,07SCIA_t4_2016,active
07VARC_t4_2016,109625,student,,active
GP-07SELC_t4_2016,109625,student,,active
12ACC_COMBINED_T4,103337,student,12ACC3A_t4_2016,active
12CHE_COMBINED_T4,103337,student,12CHE7B_t4_2016,active
12ENG6D_t4_2016,103337,student,,active
12JAP4A_t4_2016,103337,student,,active
